Test	Implementation	Ratio	Median	RSD
ackermann	base_native	1	2943879.5	50.77176546972662
ackermann	wasmtime_app	2.638298049239399	8655804.5	20.527028873320646
base64	base_native	1	249574565	1.6130379470708527
base64	wasmtime_app	1.409821720911879	355132254.5	1.870057481499655
ctype	base_native	1	654248244.5	0.0717619388336529
ctype	wasmtime_app	1.5049902942460245	984637258	0
ed25519	base_native	1	1434186777	0
ed25519	wasmtime_app	4.701302679769443	6742546138	0
fib2	base_native	1	6956301769	0
fib2	wasmtime_app	1.536210233952546	10686341968	0
gimli	base_native	1	4141923	0.28411356507587354
gimli	wasmtime_app	2.2913794637561518	9344921	5.193794166020963
heapsort	base_native	1	1076544281	0
heapsort	wasmtime_app	1.134154405488872	1220967439	0
keccak	base_native	1	7485251	0.13486691901375086
keccak	wasmtime_app	3.0565579395295464	21351501	22.067610045675373
matrix	base_native	1	377921080.5	0.005463259915681258
matrix	wasmtime_app	1.4123380053153716	533752305	1.059504618562696
matrix2	base_native	1	194275146	0.010087811099104765
matrix2	wasmtime_app	1.3399013067487977	257686820	1.7542708069580333
memmove	base_native	1	47350008.5	0.030279541917923113
memmove	wasmtime_app	10.99162472638954	520437150	1.4386011626220547
minicsv	base_native	1	756948321	0
minicsv	wasmtime_app	1.4565996401754355	1102570652	0
nestedloop	base_native	1	1596491	1.5487453589213698
nestedloop	wasmtime_app	3.9498921296152774	6190008.5	4.885244834846692
nestedloop2	base_native	1	1598791	1.7942068956930022
nestedloop2	wasmtime_app	3.9218814598076124	6198457.5	4.3877218913779314
nestedloop3	base_native	1	2082973	0.6321796137435335
nestedloop3	wasmtime_app	3.290676389816192	6742746	5.692144159724239
random	base_native	1	577652702.5	0.0021268800907438437
random	wasmtime_app	0.5031827822185252	290360098	0.1824755089327186
random2	base_native	1	577704300.5	0.01415806467354299
random2	wasmtime_app	0.5033482851838317	290674427	0.17258762955091714
ratelimit	base_native	1	25921253.5	0.07511909966092639
ratelimit	wasmtime_app	1.505940715128682	38303586	5.8474009449575695
seqhash	base_native	1	7125792333	0
seqhash	wasmtime_app	1.3603351228899754	9693465589	0
sieve	base_native	1	569241960	0.004077365095445044
sieve	wasmtime_app	1.3474241568559	767010368	0
strcat	base_native	1	65860083.5	0.05512835505323135
strcat	wasmtime_app	5.356159771225765	352807648	1.0601850255640868
strcat2	base_native	1	2595730	0.3145103938288915
strcat2	wasmtime_app	3.640182382036364	8510314.5	31.708273865288717
strchr	base_native	1	155206209	0.17239000148773248
strchr	wasmtime_app	2.6228677426450386	406755257.5	1.461646706518222
strlen	base_native	1	48038783.5	0.6318245364420286
strlen	wasmtime_app	4.557570471315696	216878027	1.9356279144838742
strtok	base_native	1	374241277	0.005294969222748726
strtok	wasmtime_app	3.263980159516183	1221516103	0
switch	base_native	1	52355364	0.051505913963012545
switch	wasmtime_app	1.2088094973426424	59245890	20.22619450734546
switch2	base_native	1	1453056288	0
switch2	wasmtime_app	0.2009526334788943	268850269	13.821812694550255
xblabla20	base_native	1	3044013	0.3462208716511039
xblabla20	wasmtime_app	4.357976212650735	9732695	84.27649729813592
xchacha20	base_native	1	4190509.5	0.3149300562718295
xchacha20	wasmtime_app	2.679459473166394	10072710	27.66183611354306
